Name,S-BERT_Similarity,Jaccard_Similarity,Combined_Score
BLF,0.39177656,0.021653543307086614,0.43905963480003235
BIE,0.42141038,0.018018018018018018,0.4390020060109663
BLU,0.42141038,0.018018018018018018,0.4390020060109663
BKC,0.42141038,0.018018018018018018,0.4390020060109663
PX,0.33364907,0.028708133971291867,0.4386289542086387
CKP,0.44780484,0.014705882352941176,0.43842510756324315
AJL,0.3854418,0.022332506203473945,0.4383747691404139
EL,0.3732743,0.023809523809523808,0.43828689569518675
F,0.39469782,0.0211864406779661,0.4382820659774845
BYV,0.34394267,0.0273972602739726,0.43826787169665504
BSH,0.43177944,0.0166358595194085,0.4382003665190748
BOL,0.43177944,0.0166358595194085,0.4382003665190748
LS,0.31679007,0.03070175438596491,0.43813161557180835
COH,0.33942467,0.027906976744186046,0.4379602834513021
UY,0.36307174,0.025,0.4378722810745239
BMO,0.43758398,0.015822784810126583,0.4374722347983831
QU,0.42175812,0.01775147928994083,0.43741180639295185
CFM,0.39493132,0.02102803738317757,0.4373603265976237
CJJ,0.39493132,0.02102803738317757,0.4373603265976237
ABN,0.4049951,0.01978021978021978,0.4372472071909642
AVN,0.37368718,0.02359882005899705,0.43714971902799465
BDP,0.41215336,0.018867924528301886,0.4369911158984562
NF,0.34843844,0.02666666666666667,0.43698789056142173
KR,0.42703545,0.01702127659574468,0.4368138552726583
BAI,0.42351845,0.01744186046511628,0.43674338515414746
BV,0.3836518,0.022304832713754646,0.4366226061347692
NR,0.41742516,0.018145161290322582,0.4364411867433979
BTB,0.42563266,0.017123287671232876,0.43631898050438866
CFY,0.41125372,0.018867924528301886,0.436209251970615
ND,0.39041364,0.021400778210116732,0.43608050930824727
BPG,0.35884178,0.02524271844660194,0.43591934636958596
VA,0.4331982,0.016129032258064516,0.43583493425000097
API,0.35382205,0.025787965616045846,0.4354279883099149
DJ,0.3707474,0.023696682464454975,0.43528958900844883
NM,0.38826197,0.021538461538461538,0.4351880546166347
QZ,0.4015863,0.019891500904159132,0.43507471390701763
ABD,0.4232031,0.017241379310344827,0.4350459067985929
BGI,0.49099255,0.008928571428571428,0.4349404071058546
KN,0.34986538,0.02619047619047619,0.4348471022219885
CLQ,0.33630934,0.027848101265822784,0.4348347563683232
AWZ,0.48597902,0.009523809523809525,0.43480937883967447
OS,0.3808201,0.022388059701492536,0.4347525015695771
AIP,0.41176686,0.01859799713876967,0.43473872945714576
CLX,0.33839566,0.027573529411764705,0.4346984993009006
BRQ,0.42141372,0.01740506329113924,0.43465291827539854
LV,0.3977646,0.020289855072463767,0.4345816192765167
BHN,0.41955787,0.01762114537444934,0.4345741993792782
BJL,0.41955787,0.01762114537444934,0.4345741993792782
BLD,0.41955787,0.01762114537444934,0.4345741993792782
AKW,0.3484249,0.02631578947368421,0.4344849203762255
BEV,0.37041008,0.023622047244094488,0.43446654330088397
CMH,0.35165408,0.025906735751295335,0.4343870938441914
BEO,0.37473053,0.023066485753052916,0.43427691091675935
KA,0.37639248,0.022838499184339316,0.4341026056357348
AVD,0.39206827,0.020864381520119227,0.433710114469116
HX,0.37293842,0.02320185614849188,0.4336805415540726
ALF,0.38211656,0.02207505518763797,0.4336569357260437
HH,0.39893922,0.02,0.43354452681541444
SI,0.32150257,0.029473684210526315,0.43350790148032337
AI,0.35529435,0.02531645569620253,0.433359830590743
BNU,0.35255513,0.02564102564102564,0.43328363788433566
BSJ,0.44974297,0.013736263736263736,0.4332252426461859
BON,0.44974297,0.013736263736263736,0.4332252426461859
BPM,0.41027778,0.018556701030927835,0.43315136124178305
ON,0.40007436,0.019801980198019802,0.4331251324993549
WL,0.3644358,0.024154589371980676,0.43305537219784684
PU,0.3509744,0.025796661608497723,0.4330148555982818
WN,0.4133996,0.018151815181518153,0.4329898453388277
XB,0.4133996,0.018151815181518153,0.4329898453388277
ZF,0.4133996,0.018151815181518153,0.4329898453388277
COI,0.38328832,0.021834061135371178,0.43296425311325937
APT,0.37742233,0.022535211267605635,0.43284431457519534
AYO,0.41404542,0.018018018018018018,0.43260115261550425
AYP,0.41404542,0.018018018018018018,0.43260115261550425
ALM,0.35941145,0.024691358024691357,0.43249979335584754
KE,0.39687777,0.020100502512562814,0.4324664684396293
BQL,0.39925635,0.01977401129943503,0.4322156189188445
BDN,0.38379192,0.021666666666666667,0.43221342929204304
TW,0.37144065,0.023172905525846704,0.4321732862960421
CFP,0.41738963,0.017482517482517484,0.431705540501988
AFA,0.3426587,0.026627218934911243,0.4316846898321569
CT,0.40745372,0.018691588785046728,0.43165469403578854
CNP,0.3592679,0.02457757296466974,0.4315671371058568
GK,0.41093004,0.01824817518248175,0.4315276976919522
AUY,0.348346,0.025906735751295335,0.43151203400112803
AX,0.348346,0.025906735751295335,0.43151203400112803
GV,0.390072,0.02077922077922078,0.43137053101093736
OM,0.38295215,0.021645021645021644,0.4313298907630887
BZZ,0.29782745,0.03205128205128205,0.4312329353430332
ANF,0.4109094,0.01818181818181818,0.43103865179148587
AR,0.34427214,0.02631578947368421,0.4308757697281084
AV,0.34427214,0.02631578947368421,0.4308757697281084
CIO,0.410874,0.01812688821752266,0.4306178930482836
CDZ,0.410874,0.01812688821752266,0.4306178930482836
CCB,0.410874,0.01812688821752266,0.4306178930482836
BBR,0.40591958,0.018726591760299626,0.4305699188611034
MH,0.36570144,0.02364066193853428,0.4305064315350625
CNN,0.4844346,0.00909090909090909,0.430393518968062
BTN,0.37520963,0.022435897435897436,0.4302161319133563
CGY,0.43959445,0.014534883720930232,0.4300754174243572
MR,0.35804775,0.024489795918367346,0.4298835236442332
DT,0.4130454,0.01775147928994083,0.4298396323206862
IA,0.35325807,0.025069637883008356,0.4298377026090383
BCS,0.404864,0.01875,0.42981871247291564
BTH,0.39668941,0.019743336623889437,0.4297669162754951
CMQ,0.39562243,0.019867549668874173,0.4297215296337936
BXM,0.34275168,0.02631578947368421,0.429554334753438
BS,0.35561514,0.024719101123595506,0.42939741385117003
AKE,0.31508285,0.029661016949152543,0.42925864134804675
BVT,0.3652502,0.023510971786833857,0.4291934626976898
GY,0.4223089,0.01650943396226415,0.4290719396663162
AUK,0.43430468,0.015037593984962405,0.42904735404745975
IB,0.36923558,0.022988505747126436,0.4289476393283098
BQU,0.3814077,0.021479713603818614,0.4288139368725278
NG,0.36567578,0.023404255319148935,0.42880565240028057
BVZ,0.42096192,0.016614745586708203,0.4286490169764803
DH,0.3362878,0.026970954356846474,0.4285882974561319
BZE,0.3400572,0.026490066225165563,0.4284499524050201
ASY,0.3703664,0.022727272727272728,0.42807567607272756
VL,0.37343812,0.0223463687150838,0.42804086021870874
CMS,0.35744524,0.024271844660194174,0.4278124131045295
DS,0.33748287,0.02671118530884808,0.4277825481505545
BOK,0.39921552,0.019138755980861243,0.4276698115910069
BSG,0.39921543,0.019138755980861243,0.42766972218403976
EP,0.432092,0.015105740181268883,0.4276081673868473
AUN,0.3040536,0.03076923076923077,0.4275414895094358
AOJ,0.40412527,0.018518518518518517,0.427533162523199
BUI,0.41770324,0.016824395373291272,0.42730541576471737
RA,0.41073895,0.0176678445229682,0.42724129146906176
BEP,0.3816369,0.021212121212121213,0.42711319981199325
CKF,0.416371,0.01694915254237288,0.42703334163811246
BRE,0.41082484,0.01762114537444934,0.4269843823321591
JY,0.49598742,0.007194244604316547,0.4269676929326366
CFG,0.39809504,0.019157088122605363,0.4268261789133722
CJD,0.398095,0.019157088122605363,0.4268261491110498
NP,0.39570725,0.019438444924406047,0.4267485870913347
AEE,0.398466,0.019097222222222224,0.4267235027419196
ZD,0.43067932,0.015151515151515152,0.4267054034001899
WZ,0.43067932,0.015151515151515152,0.4267054034001899
AHO,0.43067932,0.015151515151515152,0.4267054034001899
JK,0.3743821,0.02203856749311295,0.42667589967572656
ASN,0.44142565,0.013824884792626729,0.42662592865355004
BRM,0.3966161,0.019305019305019305,0.4265911459462523
DY,0.36943716,0.02262443438914027,0.42653791073760294
NS,0.3632467,0.02336448598130841,0.42641221279295805
GD,0.39997783,0.018867924528301886,0.4264094437068363
BXO,0.23564169,0.03896103896103896,0.4262469196474397
YH,0.40940842,0.01768172888015717,0.4261835104941385
AGX,0.40940842,0.01768172888015717,0.4261835104941385
AAP,0.40940842,0.01768172888015717,0.4261835104941385
TP,0.3945538,0.01948051948051948,0.4260448557215851
IP,0.37384856,0.02197802197802198,0.42578230238222814
BAX,0.3237307,0.02807486631016043,0.42551275988951087
PL,0.30146062,0.03076923076923077,0.42528795709976785
AJI,0.31771123,0.02877697841726619,0.4252662561780257
CGK,0.39932847,0.01875,0.42500781297683715
ADN,0.3652364,0.022922636103151862,0.4250042988099478
JG,0.4274677,0.015267175572519083,0.42473539628145346
AXL,0.35975096,0.023529411764705882,0.42454504770391127
CNW,0.35296756,0.024355300859598854,0.42451342446756224
VV,0.4083045,0.017513134851138354,0.4240270965258002
CI,0.30854025,0.0297029702970297,0.42387037601801425
AFC,0.34271634,0.025510204081632654,0.42380398207781267
AVE,0.40469798,0.017897091722595078,0.4236187608583395
RG,0.35293,0.02422145328719723,0.4235304731604962
AWQ,0.36874062,0.022284122562674095,0.42351635199735427
AYU,0.3809906,0.02074688796680498,0.42324835940020705
CON,0.34820604,0.024759284731774415,0.4232435084848653
SY,0.38123906,0.02071563088512241,0.4232423817482821
MQ,0.33767396,0.026041666666666668,0.42319505413373315
AXN,0.43365458,0.014285714285714285,0.4231440157549722
CJ,0.37986696,0.020833333333333332,0.42288558880488075
BZR,0.3329782,0.02654867256637168,0.4227137255985125
AS,0.35059446,0.024390243902439025,0.4226990801532094
AM,0.35059446,0.024390243902439025,0.4226990801532094
CAE,0.23520267,0.038461538461538464,0.42231890696745655
MZ,0.41398463,0.016574585635359115,0.4222999431810326
ATE,0.32855248,0.02702702702702703,0.42226369493716476
CKU,0.48651612,0.007633587786259542,0.4218555684763057
BKI,0.2555313,0.035897435897435895,0.4217812958283302
BIK,0.2555313,0.035897435897435895,0.4217812958283302
BDK,0.39400065,0.018944519621109608,0.4217585154573391
OU,0.40482923,0.017605633802816902,0.4216634929180145
ED,0.38645715,0.01981981981981982,0.4214171425823693
ATG,0.3613998,0.0228310502283105,0.42101966586287165
CDA,0.38098726,0.02040816326530612,0.42084052319429355
CHP,0.38098726,0.02040816326530612,0.42084052319429355
CBC,0.38098726,0.02040816326530612,0.42084052319429355
PO,0.35661465,0.02336448598130841,0.4206483244338882
PF,0.3644311,0.022388059701492536,0.42050892861921396
U,0.35603145,0.023415977961432508,0.42050703959359936
BNP,0.50317544,0.005376344086021506,0.42030767266468333
BIC,0.32323954,0.0273972602739726,0.4202748983690183
BLS,0.32323956,0.0273972602739726,0.4202748983690183
BKA,0.32323954,0.0273972602739726,0.4202748983690183
E,0.42842412,0.014492753623188406,0.42006821701492086
AUL,0.3154316,0.02830188679245283,0.4199119068541617
BML,0.40369803,0.01747311827956989,0.41973951369203544
BBJ,0.43012524,0.014184397163120567,0.419357319757448
ADL,0.31796724,0.027855153203342618,0.4189438012981149
BCJ,0.39008465,0.019011406844106463,0.4188300491285868
BQJ,0.41188103,0.016339869281045753,0.4188052335985346
AXI,0.3961718,0.018258426966292134,0.418774191650112
EA,0.3886722,0.019169329073482427,0.418723739298007
BYM,0.28168815,0.03225806451612903,0.4186745235035496
BTU,0.3451054,0.024390243902439025,0.4179285926062886
AVP,0.3881861,0.01910828025477707,0.41786781496303094
AQW,0.3431358,0.024615384615384615,0.4178153058748979
BYG,0.3171607,0.027777777777777776,0.4176934851540459
QO,0.3853529,0.019417475728155338,0.4176008051460229
AJH,0.3926027,0.018518518518518517,0.4175189861544856
BAF,0.37834895,0.020253164556962026,0.41744710128518603
ADJ,0.3960814,0.01806451612903226,0.41731886578375293
UB,0.37045908,0.02112676056338028,0.41679259538650515
BED,0.45102,0.011235955056179775,0.41658291930562996
CEL,0.35419023,0.023076923076923078,0.41649957381761993
VG,0.35648322,0.022792022792022793,0.4164696034882483
CLJ,0.34303543,0.024390243902439025,0.4161295754153554
BYQ,0.3066315,0.028846153846153848,0.4161280925457294
AUG,0.32984033,0.025974025974025976,0.41590664348044953
ADH,0.40810722,0.01639344262295082,0.4159058289449723
BPX,0.40443712,0.01680672268907563,0.4156504344539482
APY,0.34897947,0.02358490566037736,0.41557760845940067
TC,0.34114015,0.02452316076294278,0.4154261107665641
AIQ,0.39964795,0.017361111111111112,0.4154243701034122
CFO,0.42438376,0.014326647564469915,0.4153774053626894
BXY,0.31591707,0.027586206896551724,0.4152524910713064
AZF,0.39864922,0.017456359102244388,0.41523260839859444
TH,0.390556,0.018433179723502304,0.41513429929583856
OJ,0.39378512,0.017994858611825194,0.41482861469521315
AUC,0.37198848,0.02066115702479339,0.4148159938410294
V,0.37527412,0.020224719101123594,0.41457282390487327
PQ,0.37445796,0.02030456852791878,0.4144304297599696
PR,0.37445796,0.02030456852791878,0.4144304297599696
AWT,0.35374063,0.02280130293159609,0.41415193253697324
CMV,0.3357067,0.025,0.4140894913673401
AQ,0.3914014,0.01818181818181818,0.4140843490037051
BYH,0.31894308,0.02702702702702703,0.4139122199367833
ALW,0.37220705,0.02046783625730994,0.4136333763947961
AZV,0.34234136,0.024096385542168676,0.413439982052309
CM,0.36766276,0.02099236641221374,0.4134081069294733
BDZ,0.48536497,0.006578947368421052,0.41336718734941985
RB,0.38726264,0.01858736059479554,0.4133667386375839
BUB,0.37279323,0.020342612419700215,0.41325372804666227
BWN,0.3671313,0.020989505247376312,0.41292591626676306
COE,0.35622525,0.022321428571428572,0.4129041816507067
AVH,0.36786777,0.020876826722338204,0.412765963216913
KY,0.3113998,0.027777777777777776,0.4126866949929131
OC,0.36836568,0.020785219399538105,0.41254828094610163
QA,0.36394238,0.021321961620469083,0.412514889545278
VY,0.34996364,0.023026315789473683,0.41246694702851144
BDU,0.3757265,0.019867549668874173,0.41243007317284086
FB,0.39993894,0.016891891891891893,0.41234578635241537
BVV,0.36870766,0.02069857697283312,0.41223033827766875
ATY,0.36119795,0.021604938271604937,0.4121388545006881
HE,0.36317033,0.021333333333333333,0.4119246294180552
GE,0.2935331,0.029850746268656716,0.41187692684913746
IC,0.354046,0.02242152466367713,0.41172086671328867
OI,0.37147012,0.020249221183800622,0.4114407574647684
ATN,0.3645512,0.021052631578947368,0.41113175668214497
D,0.3645512,0.021052631578947368,0.41113175668214497
BWK,0.35119903,0.022684310018903593,0.4111123943261253
NI,0.37933215,0.019230769230769232,0.41104258665671717
LN,0.37933215,0.019230769230769232,0.41104258665671717
CNE,0.36609608,0.020833333333333332,0.41091739336649574
AIL,0.37661886,0.019543973941368076,0.41090823134304255
CDN,0.4215631,0.014005602240896359,0.41064656373499486
CBP,0.42156303,0.014005602240896359,0.4106465041303501
CIC,0.42156303,0.014005602240896359,0.4106465041303501
CJV,0.32693622,0.02558139534883721,0.41059500735859533
CLR,0.3173865,0.026717557251908396,0.4103621677132963
BYF,0.3552779,0.022058823529411766,0.4102163370917825
AEA,0.31343246,0.027131782945736434,0.409866723949595
FK,0.36641255,0.020637898686679174,0.4098048530085673
CLL,0.3019375,0.028517110266159697,0.4097123326230865
BTJ,0.37989515,0.018957345971563982,0.40959057604532106
BBM,0.3108589,0.0273972602739726,0.40951494868487526
BDI,0.35977885,0.021406727828746176,0.40949822104669853
BJH,0.34456524,0.023255813953488372,0.40940466398416564
BHJ,0.34456524,0.023255813953488372,0.40940466398416564
BKZ,0.34456524,0.023255813953488372,0.40940466398416564
BND,0.37629515,0.01935483870967742,0.4092840372746991
DP,0.37758535,0.019178082191780823,0.40915037837747026
BXV,0.275625,0.03164556962025317,0.409056341912173
J,0.35948956,0.021341463414634148,0.4087834313148405
EI,0.29273263,0.029484029484029485,0.4085775620667882
HM,0.36679643,0.02040816326530612,0.4085073685159488
BWL,0.32060158,0.026041666666666668,0.4083575507005056
NK,0.3892571,0.01762114537444934,0.408239973247839
HY,0.41597274,0.014336917562724014,0.4081403789127172
JL,0.39489585,0.016901408450704224,0.4080304455757141
ATI,0.39489585,0.016901408450704224,0.4080304455757141
BUD,0.3572513,0.021505376344086023,0.40800192612473685
AZE,0.35716712,0.021505376344086023,0.40792879122559744
BM,0.33099508,0.024691358024691357,0.40780329424657935
FD,0.37827617,0.018867924528301886,0.4075486267512699
AJV,0.38652384,0.017857142857142856,0.4075401016644069
DZ,0.38048676,0.01858736059479554,0.4074778295360977
T,0.3398866,0.023554603854389723,0.40745990301863283
BAY,0.39898574,0.016304347826086956,0.4073458083297895
BSE,0.3951444,0.016766467065868262,0.4072883689760448
BOI,0.39514434,0.016766467065868262,0.40728830937140004
US,0.38621256,0.01772525849335303,0.40633317719886364
AAF,0.4031736,0.015625,0.40616207718849184
XY,0.4031736,0.015625,0.40616207718849184
AGO,0.4031736,0.015625,0.40616207718849184
BNF,0.36548188,0.020202020202020204,0.40590128073788656
UZ,0.3674389,0.019927536231884056,0.405653292890908
BVX,0.33317566,0.024096385542168676,0.4054741193013019
BEA,0.4332999,0.011834319526627219,0.4054308675449981
AWP,0.36312068,0.02040816326530612,0.4053127681722446
NN,0.37187827,0.01932367149758454,0.40522406193369254
BDG,0.37697607,0.018691588785046728,0.4051667475254736
OD,0.40853,0.014796547472256474,0.4049353062077603
PC,0.36192364,0.020477815699658702,0.40476696098623827
AXO,0.33561534,0.023668639053254437,0.4045574054562834
CEV,0.3551427,0.02127659574468085,0.40454503906534073
CCD,0.3551427,0.02127659574468085,0.40454503906534073
CIQ,0.3551427,0.02127659574468085,0.40454503906534073
CEB,0.3551427,0.02127659574468085,0.40454503906534073
ALC,0.36962014,0.019498607242339833,0.40450359298990296
BBD,0.3171357,0.02591792656587473,0.40446681565651366
BWP,0.34837186,0.02208835341365462,0.4044240201572816
AJD,0.3601004,0.020634920634920634,0.4042978463475666
AZY,0.3267371,0.024691358024691357,0.40410271007337684
CLH,0.3798951,0.01818181818181818,0.4040842691334811
UG,0.2949648,0.02857142857142857,0.4040380479608263
BSX,0.42609352,0.0125,0.4038941514492035
BPB,0.42609343,0.0125,0.4038940918445587
UM,0.40487888,0.01509433962264151,0.4038764580015866
CW,0.3412156,0.02287581699346405,0.4037955351125181
IY,0.4232533,0.01282051282051282,0.4037013853207613
TG,0.3736382,0.018867924528301886,0.40351780304368934
BWI,0.34207094,0.022727272727272728,0.403484230149876
ABM,0.3227327,0.025089605734767026,0.4034500430134462
SQ,0.44048184,0.010676156583629894,0.4034496792482736
BVJ,0.3253281,0.024752475247524754,0.40331209473090596
AZI,0.3344421,0.023605150214592276,0.4030870078459318
SC,0.3961568,0.016042780748663103,0.40303005008774007
EK,0.38441774,0.017452006980802792,0.40283323790598496
QV,0.38837582,0.01694915254237288,0.40270290445473234
AF,0.38588718,0.017241379310344827,0.40261484076236853
BCB,0.37426832,0.018633540372670808,0.402401323014905
TE,0.37401107,0.018656716417910446,0.40234229591355397
AHY,0.3487426,0.021739130434782608,0.40226672991462376
ACS,0.42940813,0.011842105263157895,0.40210382110194154
NW,0.40196437,0.015189873417721518,0.4020217591599573
BVO,0.31678593,0.02557544757033248,0.40173123109980924
CGZ,0.35142094,0.02132701421800948,0.40166844496794785
QP,0.32128167,0.025,0.401552757024765
AJ,0.35876614,0.02040816326530612,0.40152826065919833
SN,0.36761916,0.01932367149758454,0.40152249428385123
EO,0.34186518,0.022443890274314215,0.40129340079954434
AKT,0.38094926,0.01764705882352941,0.40120366068447333
DI,0.38094926,0.01764705882352941,0.40120366068447333
QF,0.27139562,0.031055900621118012,0.4011939778831435
AEV,0.36866584,0.019148936170212766,0.40119152974575123
BNJ,0.39482242,0.015895953757225433,0.4008279104797826
LL,0.4013576,0.01509433962264151,0.40081611712023896
L,0.36280024,0.019801980198019802,0.40073039549412115
AVY,0.41335034,0.013605442176870748,0.40066777106856
LI,0.43208963,0.011299435028248588,0.40058134444015847
CAB,0.35651386,0.02046783625730994,0.39999449256567926
APU,0.37486333,0.018218623481781375,0.3999725131853389
ATO,0.3771193,0.017921146953405017,0.39982109482143086
SK,0.35212272,0.02097902097902098,0.3998075974987937
NE,0.35671854,0.02040816326530612,0.39974870438478427
BDO,0.40044394,0.015037593984962405,0.39961917001501956
FH,0.34953627,0.021241830065359478,0.39942567204338275
HK,0.42483723,0.012,0.39925234336853027
BAZ,0.35469514,0.020560747663551402,0.3990735377775174
EU,0.3911877,0.0160857908847185,0.39901682712117725
NY,0.35800326,0.020134228187919462,0.398920309343594
BRL,0.3539252,0.020618556701030927,0.39881483039905113
OT,0.29886344,0.02735042735042735,0.3987572547309419
HN,0.3090014,0.026041666666666668,0.3982758720715841
AZN,0.39299306,0.015706806282722512,0.3978950691160731
CGJ,0.4327074,0.01084010840108401,0.39785701422510433
AKR,0.36481464,0.019120458891013385,0.39764230184071836
O,0.3851119,0.016611295681063124,0.39746747608992744
BGE,0.39701563,0.015151515151515152,0.3974484933145118
AVA,0.3323059,0.023054755043227664,0.3973226366537792
BWG,0.33495057,0.022727272727272728,0.3972959567200054
UP,0.35763377,0.0199501246882793,0.39729205447242144
APJ,0.36399782,0.019169329073482427,0.3972793590146513
CNJ,0.4167121,0.012711864406779662,0.3972450693785134
BBS,0.34650752,0.02127659574468085,0.3970402480439937
AYX,0.34650752,0.02127659574468085,0.3970402480439937
ATQ,0.3659952,0.018867924528301886,0.39687531241830787
GF,0.36086267,0.01948051948051948,0.3967640739756745
BDH,0.33628494,0.02247191011235955,0.3966425799251942
AMM,0.35089517,0.0206794682422452,0.39661390953085096
CO,0.3337934,0.022727272727272728,0.3962902773510326
GQ,0.34169805,0.021739130434782608,0.39614434941955234
CIT,0.3866989,0.016216216216216217,0.39604166336961694
CEY,0.3866989,0.016216216216216217,0.39604166336961694
CEE,0.3866989,0.016216216216216217,0.39604166336961694
CCG,0.3866989,0.016216216216216217,0.39604166336961694
AYG,0.26466328,0.0311284046692607,0.3958577113740639
VN,0.40890104,0.013461538461538462,0.3957792033598973
BAS,0.38530767,0.01634877384196185,0.3957737124908198
MF,0.3447502,0.02127659574468085,0.39551296842859146
ATW,0.3497422,0.02064896755162242,0.3953953409441101
MW,0.3531686,0.020202020202020204,0.39519986281491293
GB,0.45224532,0.008064516129032258,0.3951306293087621
EY,0.3302533,0.022964509394572025,0.39489798513484153
LA,0.33182758,0.02276176024279211,0.3948266609757008
BAT,0.36296886,0.018943170488534396,0.3947793845759551
APR,0.34488666,0.021156558533145273,0.3947792876674695
APS,0.34488666,0.021156558533145273,0.3947792876674695
YS,0.37066045,0.017994858611825194,0.39473109076752455
YN,0.37066045,0.017994858611825194,0.39473109076752455
AHF,0.37066045,0.017994858611825194,0.39473109076752455
BAL,0.3457809,0.021021021021021023,0.39459415629461364
COP,0.42332846,0.011494252873563218,0.3943502663880929
BB,0.39417803,0.015037593984962405,0.39417351085440555
AWF,0.33273372,0.022556390977443608,0.3941560655608213
UA,0.38416505,0.016260162601626018,0.394151529500155
ANG,0.37920097,0.016842105263157894,0.39396904880122136
CLA,0.3151959,0.024667931688804556,0.3939059644541659
BC,0.3461401,0.020876826722338204,0.3938825561009767
AHZ,0.3555875,0.01971830985915493,0.3938677752017975
BA,0.38408613,0.016224188790560472,0.3938275104954531
AVU,0.38408613,0.016224188790560472,0.3938275104954531
VP,0.35106784,0.020242914979757085,0.39366446586272974
VQ,0.35106784,0.020242914979757085,0.39366446586272974
RS,0.30896634,0.02535211267605634,0.3933495807647705
BYW,0.38305023,0.016260162601626018,0.3931826261970086
AAZ,0.3723511,0.017543859649122806,0.39299834203301814
BWQ,0.36116716,0.0188953488372093,0.39287400703097497
AXD,0.37501788,0.01718213058419244,0.39274773267945884
DL,0.36815068,0.018018018018018018,0.3927142905759382
COG,0.3371536,0.021791767554479417,0.39256854999729274
AZO,0.38736022,0.015625,0.39241876602172854
BUG,0.37478966,0.017142857142857144,0.3922705567904881
BMJ,0.3857393,0.01580135440180587,0.3922621562976062
BXZ,0.38907272,0.015384615384615385,0.39220036323253926
BFG,0.39080215,0.01507537688442211,0.39150779040614564
CHI,0.40985775,0.012738853503184714,0.39147959514788
CCT,0.40985775,0.012738853503184714,0.39147959514788
CAV,0.40985775,0.012738853503184714,0.39147959514788
CES,0.40985775,0.012738853503184714,0.39147959514788
CKG,0.29766673,0.026442307692307692,0.39126953390928415
FC,0.34803954,0.02023121387283237,0.39094951511118453
KM,0.24098732,0.03333333333333333,0.39093606392542524
AMJ,0.34149367,0.02100840336134454,0.3907785653567114
BOZ,0.39511502,0.014388489208633094,0.39037918559938883
BSV,0.39511502,0.014388489208633094,0.39037918559938883
CAA,0.35978085,0.018691588785046728,0.39022246237113095
N,0.42641288,0.010526315789473684,0.39015857238518564
IR,0.33172512,0.022099447513812154,0.3900351912606487
QW,0.34821945,0.02005730659025788,0.38987111638815153
BVK,0.36385512,0.018111254851228976,0.38964302457319655
QD,0.38358054,0.01568627450980392,0.3895689136607974
ARK,0.33267847,0.02190923317683881,0.3895132038328383
ANE,0.33951497,0.021037868162692847,0.38926808203754715
AEH,0.3903632,0.014760147601476014,0.3888881927706659
ACX,0.3903632,0.014760147601476014,0.3888881927706659
FQ,0.37948686,0.01606425702811245,0.3886947882941449
IO,0.37644464,0.01634877384196185,0.3880708850372065
NJ,0.34125054,0.020634920634920634,0.3879155395333729
OZ,0.35410893,0.01897810218978102,0.38732728421253004
AJE,0.28739336,0.02708803611738149,0.3869256832596949
AWW,0.40388048,0.01282051282051282,0.3868645632878328
EJ,0.34829625,0.0196078431372549,0.38674668307397875
AVT,0.34829625,0.0196078431372549,0.38674668307397875
CJI,0.31110513,0.024154589371980676,0.3867059957577986
CFL,0.31110513,0.024154589371980676,0.3867059957577986
AQL,0.25576317,0.030927835051546393,0.3866986382253391
LZ,0.40318355,0.012875536480686695,0.3866495586771822
NC,0.3498028,0.01939655172413793,0.3865558492726293
MG,0.34102696,0.02040816326530612,0.38611125106714206
BCI,0.42082316,0.010638297872340425,0.38609562820576604
ARB,0.39589205,0.013683010262257697,0.3860456057054287
GZ,0.37453735,0.016293279022403257,0.3860192666471368
BQX,0.4126184,0.011627906976744186,0.3859911405762961
CND,0.32049206,0.022900763358778626,0.38596194859679417
LP,0.28473693,0.02727272727272727,0.3859283088554035
CDD,0.45514333,0.00641025641025641,0.3859040093727601
CBF,0.45514333,0.00641025641025641,0.3859040093727601
CHS,0.45514333,0.00641025641025641,0.3859040093727601
AXY,0.41231257,0.011644832605531296,0.38584553542963107
LD,0.34531277,0.01984126984126984,0.38581109141546577
BSO,0.34636003,0.019704433497536946,0.38574971630068244
BOS,0.34636003,0.019704433497536946,0.38574971630068244
ANX,0.34389865,0.02,0.3857090575695038
MK,0.3491822,0.01932367149758454,0.38549903723352774
RU,0.34221,0.020172910662824207,0.38546913771189595
BFK,0.40427366,0.012552301255230125,0.385301974602823
CME,0.31780732,0.02313624678663239,0.3853005677078561
AWK,0.34121948,0.02027027027027027,0.3852995210402721
C,0.3393407,0.020491803278688523,0.3852395659587422
BPA,0.33361328,0.0211864406779661,0.385193818201453
BSW,0.33361328,0.0211864406779661,0.385193818201453
DU,0.38390547,0.0149812734082397,0.38484581264663725
KP,0.3231066,0.022408963585434174,0.3847424482764984
AE,0.38171917,0.015228426395939087,0.3847004921908306
ANU,0.28992742,0.026446280991735537,0.3845715687885757
FT,0.4000938,0.012944983818770227,0.38445732632115437
BWJ,0.39901492,0.013071895424836602,0.38442075805726394
II,0.4204991,0.010416666666666666,0.3842404146989187
YE,0.35700858,0.01818181818181818,0.38419372233477506
YO,0.3376072,0.020556227327690448,0.3841904097053131
YT,0.3376072,0.020556227327690448,0.3841904097053131
AHG,0.3376072,0.020556227327690448,0.3841904097053131
UI,0.36245823,0.0175054704595186,0.3841279279872677
AVC,0.31978604,0.022700119474313024,0.38392377700144814
CKK,0.39163718,0.013888888888888888,0.3838094717926449
