Resume_ID,ML_Prediction_KFold,ML_Probability_KFold,S-BERT_Similarity,TF-IDF_Jaccard_Combined,True_Label
67,0,0.12,0.25860995,0.005006225239167956,0
338,0,0.12,0.23238921,0.008728475731016672,0
1128,0,0.12,0.20574273,0.008732233352777518,0
2045,0,0.12,0.20200866,0.007332862176229733,0
418,0,0.11,0.2125709,0.004697590895291024,0
2006,0,0.11,0.17534648,0.002705484184030451,0
36,0,0.11,0.22391436,0.014052936469456795,0
249,0,0.11,0.258577,0.009680727809976666,0
1818,0,0.11,0.2711122,0.004122287591420731,0
918,0,0.11,0.24832036,0.0,0
414,0,0.11,0.2829151,0.01704792116906418,0
1399,0,0.11,0.24228403,0.010191736290429593,0
458,0,0.11,0.22217053,0.01590614315911735,0
1081,0,0.11,0.21444505,0.0037097452800519356,0
745,0,0.11,0.27933234,0.015308375792960596,0
2052,0,0.11,0.16970491,0.005098275208955003,0
1864,0,0.11,0.1690956,0.0,0
2315,0,0.11,0.26952142,0.024541353926578868,0
210,0,0.11,0.29000098,0.013622629419414507,0
939,0,0.11,0.14563543,0.005578101476793223,0
199,0,0.11,0.17044547,0.014913796962982699,0
2422,0,0.11,0.22776383,0.018005322352855006,0
2012,0,0.11,0.18013062,0.01773265169253243,0
485,0,0.11,0.27698284,0.008616324151406765,0
55,0,0.11,0.2760415,0.021443729348986595,0
2344,0,0.11,0.20123434,0.016223083142447598,0
1035,0,0.11,0.18932739,0.013604902634046493,0
2228,0,0.11,0.21008083,0.0062831008619287166,0
551,0,0.11,0.27334613,0.009339023142368848,0
1004,0,0.11,0.18692586,0.015290142799415589,0
969,0,0.11,0.19793384,0.013735650536036965,0
1473,0,0.11,0.2887367,0.0142988243912421,0
1697,0,0.11,0.29472172,0.0,0
1787,0,0.11,0.26346943,0.011813443935602437,0
1799,0,0.11,0.27151483,0.009344823350413391,0
1298,0,0.11,0.20501247,0.0056703885057033405,0
211,0,0.11,0.23894788,0.009367721593864524,0
1133,0,0.11,0.19467771,0.008514943602085533,0
2317,0,0.11,0.1395411,0.011034149366018155,0
1460,0,0.11,0.2784427,0.00727730951123455,0
2323,0,0.11,0.0946604,0.011409968629595495,0
500,0,0.11,0.28048113,0.017459040294866897,0
1825,0,0.11,0.2130057,0.012951726876329103,0
333,0,0.11,0.21039726,0.019526482475938065,0
2353,0,0.11,0.16915576,0.021408553918384973,0
910,0,0.11,0.21226619,0.017628803133579465,0
1152,0,0.11,0.1029466,0.017934918433213338,0
1196,0,0.11,0.22341599,0.024321253064836252,0
1420,0,0.11,0.23170248,0.013360337851400518,0
1999,0,0.11,0.13189985,0.00967195333698196,0
2354,0,0.11,0.19778985,0.011755561964149341,0
1702,0,0.11,0.23700541,0.007813359453110695,0
990,0,0.11,0.15030876,0.010590730984653912,0
1317,0,0.11,0.2913068,0.015577178740251517,0
2348,0,0.11,0.20142165,0.011278060372412666,0
2017,0,0.11,0.24266808,0.0037362448892971373,0
981,0,0.11,0.2075824,0.01973875553163144,0
1338,0,0.11,0.24672556,0.016591984181856034,0
2005,0,0.11,0.17913595,0.01575174419651998,0
1404,0,0.11,0.27642828,0.008220466152715083,0
432,0,0.11,0.17976871,0.011332200789897277,0
270,0,0.11,0.28941163,0.017700928072780887,0
1294,0,0.11,0.22949223,0.01777267990990301,0
2391,0,0.11,0.18158394,0.01638341241522,0
72,0,0.11,0.2515394,0.016638705005932106,0
259,0,0.11,0.24896267,0.009907264936039856,0
1765,0,0.11,0.1690956,0.0,0
2043,0,0.1,0.18176201,0.0,0
1184,0,0.1,0.21951808,0.007185092653835145,0
163,0,0.1,0.26405552,0.005333054431837904,0
1052,0,0.1,0.1896345,0.02092819297040756,0
1929,0,0.1,0.25736812,0.01167116750108823,0
1230,0,0.1,0.25207457,0.011701127881540969,0
1459,0,0.1,0.18700707,0.0,0
550,0,0.1,0.1956841,0.011765660067622813,0
399,0,0.1,0.29462922,0.019335724542928617,0
2340,0,0.1,0.29421502,0.020880455192311215,0
1125,0,0.1,0.27034396,0.010926493960032117,0
1027,0,0.1,0.15375598,0.016043298246745392,0
467,0,0.1,0.23472588,0.011943342123303342,0
306,0,0.1,0.25652468,0.005734114512192,0
1484,0,0.1,0.23651357,0.003243396502603029,0
922,0,0.1,0.23442662,0.010380748863280602,0
390,0,0.1,0.26874083,0.01722233918141867,0
18,0,0.1,0.23708625,0.011347119956052629,0
2199,0,0.1,0.26883435,0.008240875752016768,0
57,0,0.1,0.2875926,0.01606197581962706,0
1721,0,0.1,0.22970885,0.011473109753972215,0
584,0,0.1,0.2161649,0.013619944535056666,0
2001,0,0.1,0.24841952,0.010412849250813658,0
412,0,0.1,0.18284272,0.02179284286698085,0
429,0,0.1,0.23483784,0.024179133550501525,0
328,0,0.1,0.24668193,0.015234715127355573,0
2419,0,0.1,0.15719472,0.0103518676864167,0
2218,0,0.1,0.29416308,0.021222782188054578,0
1227,0,0.1,0.28874087,0.013250093378056826,0
1496,0,0.1,0.28436506,0.015585700336170363,0
955,0,0.1,0.15220907,0.008687079566984258,0
174,0,0.1,0.21011902,0.007631642028875548,0
372,0,0.1,0.2718863,0.023481239148385326,0
2350,0,0.1,0.20313641,0.01873665558739407,0
1221,0,0.1,0.27490634,0.015302448741556108,0
361,0,0.1,0.26773238,0.017349788133053413,0
133,0,0.1,0.18748382,0.007880403767200467,0
166,0,0.1,0.22898252,0.022232838890224867,0
421,0,0.1,0.2665175,0.007872933978741885,0
953,0,0.1,0.2045949,0.004655090993319701,0
1956,0,0.1,0.2132878,0.02457525581500651,0
420,0,0.1,0.27501082,0.008332795573056785,0
347,0,0.1,0.2217759,0.01197817451572809,0
2319,0,0.1,0.19072196,0.01029258794985794,0
1170,0,0.1,0.22233835,0.0026185724395726704,0
1803,0,0.1,0.214113,0.011099024138258654,0
1971,0,0.1,0.20143121,0.0,0
983,0,0.1,0.22223406,0.011171222085474709,0
1,0,0.1,0.20807216,0.00988258807616418,0
180,0,0.1,0.23107347,0.0030615739293121374,0
472,0,0.1,0.27548409,0.023089818075801388,0
1541,0,0.1,0.23921229,0.008394635108093811,0
170,0,0.1,0.23761445,0.0021623498938061125,0
2372,0,0.1,0.2462269,0.020528171403375515,0
1373,0,0.1,0.20446472,0.0,0
997,0,0.1,0.2323482,0.014296710825776247,0
1700,0,0.1,0.24491242,0.008082920806776117,0
2395,0,0.1,0.12682824,0.006436229161629087,0
1146,0,0.1,0.19102462,0.00892547168778416,0
1469,0,0.09,0.23455186,0.010494503116434946,0
2046,0,0.09,0.2519759,0.0016067905328769352,0
491,0,0.09,0.16267559,0.007894340752624995,0
1488,0,0.09,0.19209358,0.017882707025047864,0
1874,0,0.09,0.24512137,0.012552479830942773,0
1011,0,0.09,0.24231438,0.007324796284404121,0
221,0,0.09,0.23752728,0.014651203802289042,0
2431,0,0.09,0.27070317,0.017544218865192057,0
1069,0,0.09,0.14818904,0.011523146314899816,0
952,0,0.09,0.21145947,0.016099927115659957,0
586,0,0.09,0.2903742,0.007217078596140822,0
2404,0,0.09,0.24766588,0.010419642451735218,0
1900,0,0.09,0.20913897,0.017638119240696318,0
1122,0,0.09,0.1437096,0.01779717730459738,0
413,0,0.09,0.250049,0.005770236176083386,0
344,0,0.09,0.25755972,0.0014793877563077091,0
2036,0,0.09,0.20083976,0.013112357854391203,0
1769,0,0.09,0.24337086,0.00747565316661242,0
1817,0,0.09,0.2614575,0.019130038719918148,0
1121,0,0.09,0.15861379,0.018216187598906777,0
366,0,0.09,0.22035407,0.009141199196967816,0
1809,0,0.09,0.24011102,0.010836097672997841,0
323,0,0.09,0.23709229,0.010841869736911602,0
74,0,0.09,0.2664367,0.00884460082941452,0
1398,0,0.09,0.24480063,0.01507922854702881,0
2304,0,0.09,0.1770926,0.012984160612766454,0
1869,0,0.09,0.24337086,0.00747565316661242,0
2047,0,0.09,0.28033054,0.014055764457304823,0
1824,0,0.09,0.2244869,0.006654549280346856,0
1949,0,0.09,0.26643342,0.01170773719834704,0
1145,0,0.09,0.21205226,0.0,0
595,0,0.09,0.23451336,0.009373866938107947,0
996,0,0.09,0.21398753,0.002492275137364149,0
342,0,0.09,0.24955082,0.007923518427180191,0
439,0,0.09,0.25338942,0.0071134894221153095,0
70,0,0.09,0.21070743,0.013611510534747264,0
2238,0,0.09,0.27392012,0.010954356593526827,0
1275,0,0.09,0.1828017,0.011887196156496048,0
1390,0,0.09,0.27407044,0.009274006037278066,0
2427,0,0.09,0.26267508,0.00896438528780151,0
43,0,0.09,0.29315722,0.011923611880955908,0
1474,0,0.09,0.25635135,0.013248992207981621,0
1020,0,0.09,0.19526824,0.007077744952440531,0
1821,0,0.09,0.22912532,0.005978892642568682,0
10,0,0.09,0.23672894,0.01857033017264554,0
563,0,0.09,0.22698295,0.013775133946655437,0
1736,0,0.09,0.20659313,0.01975822144032819,0
1467,0,0.09,0.29070762,0.020528518862984985,0
1979,0,0.09,0.2116496,0.00886863390637415,0
1064,0,0.09,0.15417266,0.017693274021649563,0
419,0,0.09,0.20813811,0.008871087666269189,0
935,0,0.09,0.23419014,0.0029970537025312757,0
913,0,0.09,0.20030028,0.007783709572685032,0
1244,0,0.09,0.25758708,0.007219201549945302,0
1102,0,0.09,0.24788049,0.009731499205518752,0
787,0,0.09,0.1803487,0.00881638600294368,0
2321,0,0.09,0.1828424,0.01460081816788014,0
1442,0,0.09,0.2504824,0.0,0
1902,0,0.09,0.13352892,0.020441391845311765,0
304,0,0.08,0.27917385,0.0068222825981614065,0
2057,0,0.08,0.19454296,0.0,0
1951,0,0.08,0.25282633,0.010954231924012148,0
62,0,0.08,0.26962864,0.014689648850411007,0
345,0,0.08,0.22824492,0.010804255665572634,0
396,0,0.08,0.28101525,0.01626615913071007,0
994,0,0.08,0.25774544,0.01658338993579881,0
2201,0,0.08,0.28478885,0.015312556248743085,0
178,0,0.08,0.21870787,0.009288535544935106,0
1002,0,0.08,0.27202106,0.017356931272448133,0
555,0,0.08,0.23903237,0.01117361362231599,0
1882,0,0.08,0.2447908,0.008635673634857205,0
172,0,0.08,0.22433929,0.007995096818924206,0
510,0,0.08,0.16354348,0.024457706542070547,0
1193,0,0.08,0.1253102,0.01453353051183123,0
1073,0,0.08,0.1161535,0.004280085530228365,0
546,0,0.08,0.17207955,0.005507983208897033,0
1154,0,0.08,0.209496,0.006901076181051669,0
1429,0,0.08,0.28866467,0.014324220190162783,0
2326,0,0.08,0.16301155,0.0065292269062329706,0
908,0,0.08,0.2588184,0.016086194884307282,0
126,0,0.08,0.24394336,0.011807453842691168,0
1340,0,0.08,0.18744844,0.0,0
1436,0,0.08,0.23086256,0.002635890236182563,0
1113,0,0.08,0.19488844,0.007162371421293628,0
1764,0,0.08,0.1364032,0.017951929934732484,0
444,0,0.08,0.28483796,0.046836765706677594,0
1068,0,0.08,0.11157109,0.010486140437003945,0
945,0,0.08,0.17317843,0.02288253997813382,0
346,0,0.08,0.27083132,0.013696604131929324,0
2313,0,0.08,0.21846254,0.007622196460871101,0
965,0,0.08,0.15697303,0.015050809392985361,0
1225,0,0.08,0.16564,0.005620468943915985,0
222,0,0.08,0.17547038,0.009376877819715896,0
2394,0,0.08,0.19276753,0.016913437375145605,0
1723,0,0.08,0.2700808,0.02433648141248742,0
355,0,0.08,0.2387097,0.013964253605395615,0
2007,0,0.08,0.23230517,0.0,0
2229,0,0.08,0.24776563,0.017216416823268025,0
539,0,0.08,0.22362587,0.006073755049900542,0
1045,0,0.08,0.16777079,0.017938727296262936,0
103,0,0.08,0.2909642,0.013324843336159041,0
921,0,0.08,0.195959,0.003870878838038126,0
585,0,0.08,0.19878554,0.014757673991151308,0
1095,0,0.08,0.25759614,0.017290061192734546,0
487,0,0.08,0.17388897,0.0174666681533265,0
1168,0,0.08,0.19548033,0.011499347639942115,0
1099,0,0.08,0.100560114,0.009228866340086423,0
280,0,0.08,0.24987589,0.007041271144350018,0
1181,0,0.08,0.14150889,0.01690678766604388,0
1391,0,0.08,0.252568,0.014217216036713193,0
1130,0,0.08,0.17790264,0.013297444608675582,0
505,0,0.08,0.23029834,0.0017627111526704858,0
2414,0,0.08,0.12551615,0.01737194932578412,0
33,0,0.08,0.23788477,0.008414694030582807,0
961,0,0.08,0.21068652,0.011947156614565538,0
398,0,0.08,0.28475642,0.022746334450415334,0
1865,0,0.08,0.1364032,0.017951929934732484,0
1806,0,0.08,0.27753782,0.014242405852688754,0
190,0,0.08,0.2240032,0.019053149674101842,0
1455,0,0.08,0.22122553,0.018685011473267555,0
1978,0,0.08,0.21345699,0.02422623567723434,0
2387,0,0.08,0.15334325,0.006715029976106474,0
488,0,0.08,0.16353661,0.007898615521829213,0
1093,0,0.08,0.24713905,0.009464289072742167,0
542,0,0.07,0.184348,0.0021185728068369254,0
720,0,0.07,0.24531674,0.030931331155404924,0
462,0,0.07,0.18907073,0.011691220798180966,0
121,0,0.07,0.2954014,0.015316596907346311,0
87,0,0.07,0.22752404,0.01868006921830533,0
204,0,0.07,0.27934372,0.010927316387122552,0
1166,0,0.07,0.09605379,0.013797727981127682,0
1934,0,0.07,0.2809074,0.008669403064761813,0
2037,0,0.07,0.2671539,0.0,0
160,0,0.07,0.27615097,0.01331640434683217,0
407,0,0.07,0.21171334,0.0054988654200467165,0
2299,0,0.07,0.25020415,0.017400906242628647,0
568,0,0.07,0.14785214,0.002143710109453587,0
1065,0,0.07,0.119192705,0.007642070013015249,0
1100,0,0.07,0.15766156,0.017189707537011625,0
465,0,0.07,0.20134005,0.010539182551999487,0
66,0,0.07,0.2873337,0.014832882172413034,0
1049,0,0.07,0.114946306,0.013419508072008493,0
2033,0,0.07,0.25152677,0.006189458087914054,0
1129,0,0.07,0.101413056,0.009038207412697018,0
885,0,0.07,0.24531674,0.030931331155404924,0
502,0,0.07,0.26436478,0.013218585058559003,0
256,0,0.07,0.26828972,0.013684534476846779,0
2198,0,0.07,0.25020415,0.017400906242628647,0
532,0,0.07,0.2708185,0.005623010125258149,0
139,0,0.07,0.265787,0.01866748430027329,0
962,0,0.07,0.18371204,0.009790073130901085,0
660,0,0.07,0.24531674,0.030931331155404924,0
1432,0,0.07,0.26440027,0.010330125909075668,0
1078,0,0.07,0.20015466,0.013943499681169633,0
1200,0,0.07,0.12509792,0.0080909826048461,0
1333,0,0.07,0.23654136,0.01204246368593293,0
478,0,0.07,0.108290434,0.019617624162244093,0
958,0,0.07,0.27908435,0.0066030592834808634,0
1456,0,0.07,0.20685405,0.0026571376570494283,0
1072,0,0.07,0.20129803,0.010748113610362665,0
2200,0,0.07,0.23030294,0.011351260938712767,0
495,0,0.07,0.15679437,0.01218184921717186,0
1198,0,0.07,0.17617764,0.01189612125364332,0
497,0,0.07,0.2836334,0.00579263207938392,0
2328,0,0.07,0.17056468,0.011016926753360416,0
1234,0,0.07,0.23366733,0.016726293785175848,0
778,0,0.07,0.29553202,0.02493981372398362,0
519,0,0.07,0.2197796,0.012174280882781902,0
1131,0,0.07,0.25909486,0.014130490338019311,0
1692,0,0.07,0.24776138,0.008085917115527558,0
262,0,0.07,0.20248143,0.010218725414453601,0
2061,0,0.07,0.26070166,0.023258877664645038,0
1434,0,0.07,0.27517295,0.01371053238766029,0
1023,0,0.07,0.17617692,0.009220183879034598,0
1272,0,0.07,0.21194077,0.005963447638315401,0
2436,0,0.07,0.23888594,0.009787263260186203,0
431,0,0.07,0.21685278,0.018294762504092375,0
508,0,0.07,0.16775194,0.014711352238594459,0
350,0,0.07,0.19283392,0.011188085025120994,0
1544,0,0.07,0.21866745,0.0,0
814,0,0.07,0.29553202,0.02493981372398362,0
148,0,0.07,0.2433506,0.013178770074620117,0
85,0,0.07,0.2157165,0.009915528613298485,0
110,0,0.07,0.25559437,0.017439929365603835,0
1163,0,0.07,0.19073151,0.009669365380579978,0
1992,0,0.07,0.16031596,0.0,0
1718,0,0.07,0.27389386,0.01448355422502803,0
2408,0,0.07,0.15885225,0.017301074786780318,0
1001,0,0.07,0.20812933,0.009602464697252974,0
1076,0,0.07,0.22711882,0.012018546942395745,0
1353,0,0.07,0.21980454,0.012289501618817292,0
34,0,0.07,0.24591003,0.008905655088755387,0
2413,0,0.07,0.22173712,0.005952899578061586,0
516,0,0.07,0.18741381,0.01337656287241309,0
1892,0,0.07,0.25290877,0.013649605080488392,0
131,0,0.07,0.2478823,0.01127842830336642,0
473,0,0.07,0.18907073,0.011691220798180966,0
435,0,0.07,0.23880728,0.017841526918716964,0
2411,0,0.07,0.19715768,0.003406999496404651,0
1092,0,0.07,0.19194964,0.01454320408340569,0
1214,0,0.07,0.21383496,0.01633031422691267,0
1147,0,0.07,0.0904464,0.0088034394872899,0
246,0,0.07,0.21311022,0.005545195016053302,0
389,0,0.07,0.2511077,0.00779685525584054,0
1347,0,0.07,0.25897455,0.015033587398032022,0
423,0,0.07,0.2111772,0.018250339457461143,0
1103,0,0.07,0.13323067,0.0053530837697485616,0
949,0,0.07,0.2813636,0.016671522463110974,0
498,0,0.07,0.20116065,0.017155276561357163,0
1160,0,0.07,0.20449993,0.009912221793834537,0
2306,0,0.07,0.2764765,0.021245396829241724,0
1256,0,0.07,0.24670194,0.013389990802701483,0
1040,0,0.07,0.17148979,0.014428706305979786,0
477,0,0.07,0.27219224,0.007968898271281975,0
30,0,0.07,0.22281252,0.007370471378727432,0
369,0,0.07,0.2137572,0.014945586761209297,0
1547,0,0.07,0.29236883,0.008058182810441794,0
1175,0,0.07,0.15470266,0.00450212883430965,0
1066,0,0.07,0.068918236,0.006126294510507146,0
2430,0,0.07,0.17069979,0.012187578992291191,0
232,0,0.06,0.21986465,0.013164216501151238,0
282,0,0.06,0.24436012,0.0,0
948,0,0.06,0.18501717,0.007665808745158941,0
2020,0,0.06,0.18078275,0.005744712705707534,0
1042,0,0.06,0.2260505,0.00903681046536715,0
1920,0,0.06,0.25186217,0.016207207525757477,0
3,0,0.06,0.28683108,0.010558022849044977,0
2226,0,0.06,0.23247933,0.016749829731114347,0
1363,0,0.06,0.29300168,0.018056812519806852,0
1028,0,0.06,0.14226784,0.0127525970774571,0
466,0,0.06,0.23198305,0.0052603423476608405,0
1847,0,0.06,0.05989521,0.0,0
349,0,0.06,0.23684923,0.013846132547014247,0
1407,0,0.06,0.2340135,0.010027779425334579,0
1048,0,0.06,0.22585647,0.014025059644694212,0
149,0,0.06,0.18575867,0.013635837196009862,0
155,0,0.06,0.21657264,0.015893921466555112,0
1116,0,0.06,0.18739434,0.009948461116112396,0
1848,0,0.06,0.18167208,0.010472885073287284,0
75,0,0.06,0.2674778,0.004178070975821869,0
343,0,0.06,0.18062636,0.014114086421017302,0
2004,0,0.06,0.20751432,0.01149520347368359,0
1123,0,0.06,0.257874,0.009212556979314267,0
217,0,0.06,0.14688401,0.013327601364217406,0
523,0,0.06,0.25978094,0.012177705662413035,0
600,0,0.06,0.2671116,0.007785694554597737,0
375,0,0.06,0.2869866,0.0024470885853826972,0
1355,0,0.06,0.24858089,0.010563899076356319,0
973,0,0.06,0.19515069,0.013152864972539157,0
2316,0,0.06,0.22257435,0.010171698935458127,0
484,0,0.06,0.21966514,0.013388336887374095,0
387,0,0.06,0.25771058,0.00902202499961519,0
943,0,0.06,0.15786868,0.014393163240945266,0
1053,0,0.06,0.17919478,0.008367636280163019,0
313,0,0.06,0.2515444,0.01521223617349582,0
2341,0,0.06,0.2118323,0.014581021202687634,0
1153,0,0.06,0.27234077,0.015289428996746738,0
141,0,0.06,0.28079787,0.013038818776786604,0
425,0,0.06,0.2318411,0.01658374690512921,0
1370,0,0.06,0.23684862,0.0,0
2098,0,0.06,0.12977697,0.0547240116430607,0
1329,0,0.06,0.25025702,0.019157278071584252,0
167,0,0.06,0.2882374,0.014691777178701819,0
2267,0,0.06,0.12977697,0.0547240116430607,0
1747,0,0.06,0.059895225,0.0,0
564,0,0.06,0.16056234,0.0031333209168116186,0
402,0,0.06,0.29199272,0.004546681539300624,0
2027,0,0.06,0.1742005,0.0,0
1855,0,0.06,0.17829975,0.00835569350951926,0
1426,0,0.06,0.2648068,0.0034840229391947513,0
1755,0,0.06,0.17829975,0.00835569350951926,0
2237,0,0.06,0.22473158,0.011017382255598666,0
381,0,0.06,0.18827622,0.002488909728482031,0
2346,0,0.06,0.22486204,0.00514780333329185,0
1927,0,0.06,0.17333636,0.011891262805014548,0
357,0,0.06,0.22100762,0.016047501422663726,0
1277,0,0.06,0.25501427,0.00441717220010222,0
1369,0,0.06,0.22063091,0.006886714417049986,0
171,0,0.06,0.17712235,0.013099476728616917,0
1886,0,0.06,0.18083295,0.019341049306852785,0
1182,0,0.06,0.13909876,0.010462192161104927,0
1295,0,0.06,0.2507715,0.010684604878187676,0
1056,0,0.06,0.22551131,0.018667143819839194,0
988,0,0.06,0.19103658,0.004192066385875707,0
2059,0,0.06,0.20061979,0.01136927296409808,0
2300,0,0.06,0.28747407,0.004514382617364274,0
2370,0,0.06,0.21604034,0.0058885877568058565,0
1086,0,0.06,0.20246103,0.01847713291278612,0
326,0,0.06,0.24992359,0.009040699589096028,0
977,0,0.06,0.14185035,0.013315869266213785,0
1161,0,0.06,0.11298467,0.01714363401443248,0
1346,0,0.06,0.24195713,0.01655260480493621,0
1372,0,0.06,0.23443758,0.008986631334489395,0
1386,0,0.06,0.2824349,0.00963364824574538,0
2303,0,0.06,0.17206119,0.005405407895458412,0
489,0,0.06,0.19357705,0.005671264600834846,0
1226,0,0.06,0.21024932,0.01745785780716301,0
401,0,0.06,0.23265505,0.006380516703557302,0
543,0,0.06,0.21757558,0.009344441893894885,0
1236,0,0.06,0.13812532,0.007896114833917691,0
228,0,0.06,0.24845251,0.0061621288979766585,0
2357,0,0.06,0.19524668,0.022104925415264355,0
373,0,0.06,0.24992359,0.009040699589096028,0
2148,0,0.06,0.12977697,0.0547240116430607,0
1427,0,0.06,0.2648068,0.0034840229391947513,0
158,0,0.06,0.2603654,0.00980431752625012,0
1748,0,0.06,0.18167208,0.010472885073287284,0
1207,0,0.06,0.15341374,0.015266373640688707,0
1050,0,0.06,0.19092324,0.011402412450382551,0
1331,0,0.06,0.17205116,0.009239846386890842,0
479,0,0.06,0.248325,0.0013030790674460468,0
993,0,0.06,0.16983865,0.016149619890845113,0
1259,0,0.06,0.25643957,0.006973582261035401,0
1291,0,0.06,0.23752007,0.012936663089909524,0
1792,0,0.06,0.22659297,0.010847224798663815,0
1085,0,0.06,0.16183372,0.014182547601134934,0
1043,0,0.06,0.18684186,0.01010729620729639,0
287,0,0.06,0.28145593,0.013589583506990176,0
565,0,0.06,0.27727523,0.015479969910049185,0
1422,0,0.06,0.21256211,0.00679483185914323,0
26,0,0.06,0.29229772,0.01271204831411177,0
290,0,0.06,0.26785105,0.010079092873358187,0
1118,0,0.06,0.19204447,0.006725044066854674,0
77,0,0.06,0.13909876,0.010462192161104927,0
2388,0,0.05,0.20907342,0.013299833366173675,0
1819,0,0.05,0.10888563,0.006985265322452887,0
1392,0,0.05,0.23620754,0.00401459752371979,0
549,0,0.05,0.14865872,0.007609234906899022,0
341,0,0.05,0.16061835,0.00836336275584464,0
352,0,0.05,0.17158428,0.009517265343881972,0
504,0,0.05,0.23881367,0.011500645390812796,0
944,0,0.05,0.20817396,0.016856319674131644,0
1251,0,0.05,0.15992472,0.01647937336803843,0
7,0,0.05,0.285478,0.011258768932333357,0
956,0,0.05,0.12271285,0.004388229035527608,0
776,0,0.05,0.29290718,0.010217093004697777,0
1479,0,0.05,0.27628142,0.007017792320214593,0
2366,0,0.05,0.13074659,0.008579084014546667,0
1897,0,0.05,0.2849003,0.01513181383116386,0
2398,0,0.05,0.08927787,0.00381303940375446,0
1893,0,0.05,0.16671145,0.009047076191664382,0
1008,0,0.05,0.12667565,0.014180326802899962,0
2305,0,0.05,0.19430844,0.01690996926910042,0
1238,0,0.05,0.22100358,0.0,0
560,0,0.05,0.2421547,0.016173478261293027,0
2361,0,0.05,0.16005881,0.006726090288134404,0
1686,0,0.05,0.10389397,0.0,0
1320,0,0.05,0.26056916,0.012438139662158164,0
128,0,0.05,0.2831638,0.026378447177696107,0
2227,0,0.05,0.28321314,0.01045642716283745,0
426,0,0.05,0.20742497,0.007787008045001102,0
1497,0,0.05,0.2409358,0.014388393310887405,0
1119,0,0.05,0.17029789,0.01630282828391326,0
443,0,0.05,0.27146953,0.01609408426097288,0
1038,0,0.05,0.25126442,0.01899921620304971,0
1258,0,0.05,0.2352997,0.008792681197025061,0
924,0,0.05,0.23639,0.015087119707060555,0
1036,0,0.05,0.19767343,0.012523976539291616,0
224,0,0.05,0.28485638,0.010895355426379373,0
2384,0,0.05,0.10738788,0.013797003933842356,0
374,0,0.05,0.116153814,0.011539783578994902,0
49,0,0.05,0.27124202,0.01694394720097879,0
271,0,0.05,0.29417562,0.0062389655926381364,0
446,0,0.05,0.21531762,0.0037674877310203752,0
1693,0,0.05,0.2696399,0.005358849350696255,0
1396,0,0.05,0.29164654,0.011102017754729064,0
471,0,0.05,0.20355879,0.007660213398583263,0
241,0,0.05,0.27365148,0.009492560998787772,0
1786,0,0.05,0.26219517,0.014826474225247304,0
1351,0,0.05,0.2533275,0.015637846020029638,0
317,0,0.05,0.24006204,0.010528469319609279,0
2382,0,0.05,0.16318627,0.010923799579388256,0
2435,0,0.05,0.17165214,0.007271724715705488,0
1378,0,0.05,0.21129844,0.005997567024936144,0
1853,0,0.05,0.2602555,0.008225110543572093,0
209,0,0.05,0.2743914,0.019058679136815464,0
1253,0,0.05,0.24061933,0.011414773089864832,0
295,0,0.05,0.2802581,0.010641436885288943,0
2433,0,0.05,0.26858443,0.015965084685167982,0
1250,0,0.05,0.2831638,0.026378447177696107,0
2339,0,0.05,0.17574729,0.0157878209307767,0
1476,0,0.05,0.2396537,0.0036164181814145875,0
388,0,0.05,0.17934568,0.010453670748639326,0
1463,0,0.05,0.24980696,0.007298726300333715,0
367,0,0.05,0.27188116,0.009539513046548619,0
61,0,0.05,0.1456857,0.007528410487164202,0
1319,0,0.05,0.22119185,0.014521079442680645,0
2210,0,0.05,0.25350386,0.0040562093260717216,0
1322,0,0.05,0.23123696,0.00952779184594612,0
2356,0,0.05,0.2019712,0.00645195620175482,0
1487,0,0.05,0.21335736,0.008483796023727869,0
2351,0,0.05,0.15173191,0.014316711720719143,0
1016,0,0.05,0.21635701,0.0038838940355548296,0
592,0,0.05,0.17754973,0.009314097096346598,0
305,0,0.05,0.17754973,0.009314097096346598,0
1517,0,0.05,0.10389397,0.0,0
1180,0,0.05,0.2631362,0.019755157739685086,0
1485,0,0.05,0.27146104,0.005243787279517034,0
2363,0,0.05,0.14557807,0.006370615485713332,0
1752,0,0.05,0.22313339,0.01583894445173135,0
244,0,0.05,0.29139125,0.004084379736879273,0
143,0,0.05,0.28153765,0.010517030517891685,0
2035,0,0.05,0.25547856,0.0,0
393,0,0.05,0.22125372,0.007240463467267819,0
169,0,0.05,0.2945161,0.013654294804361306,0
517,0,0.05,0.28517097,0.006132352688631767,0
954,0,0.05,0.12909153,0.009881698733436148,0
1358,0,0.05,0.23466185,0.014852366184126968,0
2038,0,0.05,0.26964852,0.0,0
219,0,0.05,0.27327445,0.0025826628833859563,0
1753,0,0.05,0.2602555,0.008225110543572093,0
1977,0,0.05,0.29370284,0.01513547610704697,0
447,0,0.05,0.22536755,0.01196768014927306,0
2417,0,0.05,0.22851786,0.02337688616724409,0
1091,0,0.05,0.1356531,0.012069225752222724,0
73,0,0.05,0.23376143,0.009746518576244225,0
297,0,0.05,0.16133188,0.007447601675070277,0
506,0,0.05,0.18624729,0.003967267093439961,0
1288,0,0.05,0.22652626,0.026251873793368193,0
212,0,0.05,0.2903299,0.01298125941678131,0
559,0,0.05,0.25572705,0.01046224378352604,0
302,0,0.05,0.1955431,0.010024377076108766,0
17,0,0.05,0.22367436,0.006385056475962344,0
